,player,index,minutes,total_mins
2505,player2,2,40.0,226.6
2506,player3,3,31.3,226.6
2507,player4,4,30.6,226.6
2508,player5,5,27.5,226.6
2509,player6,6,22.5,226.6
2510,player7,7,16.6,226.6
2511,player8,8,16.5,226.6
2512,player1,1,40.7,231.0
2513,player2,2,40.6,231.0
2514,player3,3,36.8,231.0
2515,player4,4,24.3,231.0
2516,player5,5,23.4,231.0
2517,player6,6,22.1,231.0
2518,player7,7,21.7,231.0
2519,player8,8,21.4,231.0
2520,player1,1,39.5,246.70000000000002
2521,player2,2,38.8,246.70000000000002
2522,player3,3,36.1,246.70000000000002
2523,player4,4,35.9,246.70000000000002
2524,player5,5,34.3,246.70000000000002
2525,player6,6,31.0,246.70000000000002
2526,player7,7,17.3,246.70000000000002
2527,player8,8,13.8,246.70000000000002
2528,player1,1,40.3,249.79999999999998
2529,player2,2,37.5,249.79999999999998
2530,player3,3,35.5,249.79999999999998
2531,player4,4,35.4,249.79999999999998
2532,player5,5,27.9,249.79999999999998
2533,player6,6,26.6,249.79999999999998
2534,player7,7,23.6,249.79999999999998
2535,player8,8,23.0,249.79999999999998
2536,player1,1,37.6,243.0
2537,player2,2,37.4,243.0
2538,player3,3,35.3,243.0
2539,player4,4,32.8,243.0
2540,player5,5,32.7,243.0
2541,player6,6,31.1,243.0
2542,player7,7,18.1,243.0
2543,player8,8,18.0,243.0
2544,player1,1,35.3,236.3
2545,player2,2,34.3,236.3
2546,player3,3,33.9,236.3
2547,player4,4,31.7,236.3
2548,player5,5,29.5,236.3
2549,player6,6,28.7,236.3
2550,player7,7,28.1,236.3
2551,player8,8,14.8,236.3
2552,player1,1,36.8,232.1
2553,player2,2,33.6,232.1
2554,player3,3,33.5,232.1
2555,player4,4,30.0,232.1
2556,player5,5,29.8,232.1
2557,player6,6,27.0,232.1
2558,player7,7,24.4,232.1
2559,player8,8,17.0,232.1
2560,player1,1,34.6,217.5
2561,player2,2,32.8,217.5
2562,player3,3,31.5,217.5
2563,player4,4,30.0,217.5
2564,player5,5,27.0,217.5
2565,player6,6,24.3,217.5
2566,player7,7,19.3,217.5
2567,player8,8,18.0,217.5
2568,player1,1,33.3,217.2
2569,player2,2,33.0,217.2
2570,player3,3,30.1,217.2
2571,player4,4,28.1,217.2
2572,player5,5,26.1,217.2
2573,player6,6,25.4,217.2
2574,player7,7,21.8,217.2
2575,player8,8,19.4,217.2
2576,player1,1,32.0,192.9
2577,player2,2,31.6,192.9
2578,player3,3,31.1,192.9
2579,player4,4,26.1,192.9
2580,player5,5,23.7,192.9
2581,player6,6,19.5,192.9
2582,player7,7,14.9,192.9
2583,player8,8,14.0,192.9
2584,player1,1,33.5,209.5
2585,player2,2,30.8,209.5
2586,player3,3,27.5,209.5
2587,player4,4,26.6,209.5
2588,player5,5,24.2,209.5
2589,player6,6,23.8,209.5
2590,player7,7,22.4,209.5
2591,player8,8,20.7,209.5
2592,player1,1,35.1,228.5
2593,player2,2,32.9,228.5
2594,player3,3,30.7,228.5
2595,player4,4,28.4,228.5
2596,player5,5,28.2,228.5
2597,player6,6,26.6,228.5
2598,player7,7,24.6,228.5
2599,player8,8,22.0,228.5
2600,player1,1,34.6,216.1
2601,player2,2,32.3,216.1
2602,player3,3,31.5,216.1
2603,player4,4,30.6,216.1
2604,player5,5,25.2,216.1
2605,player6,6,22.0,216.1
2606,player7,7,20.4,216.1
2607,player8,8,19.5,216.1
2608,player1,1,36.0,220.8
2609,player2,2,34.2,220.8
2610,player3,3,31.0,220.8
2611,player4,4,27.7,220.8
2612,player5,5,24.5,220.8
2613,player6,6,23.3,220.8
2614,player7,7,22.8,220.8
2615,player8,8,21.3,220.8
2616,player1,1,35.0,210.6
2617,player2,2,33.0,210.6
2618,player3,3,31.0,210.6
2619,player4,4,27.6,210.6
2620,player5,5,21.3,210.6
2621,player6,6,21.3,210.6
2622,player7,7,21.1,210.6
2623,player8,8,20.3,210.6
2624,player1,1,34.5,216.39999999999998
2625,player2,2,33.0,216.39999999999998
2626,player3,3,28.7,216.39999999999998
2627,player4,4,25.4,216.39999999999998
2628,player5,5,25.2,216.39999999999998
2629,player6,6,25.0,216.39999999999998
2630,player7,7,23.4,216.39999999999998
2631,player8,8,21.2,216.39999999999998
2632,player1,1,35.0,226.5
2633,player2,2,31.6,226.5
2634,player3,3,30.7,226.5
2635,player4,4,29.5,226.5
2636,player5,5,28.0,226.5
2637,player6,6,26.8,226.5
2638,player7,7,25.2,226.5
2639,player8,8,19.7,226.5
2640,player1,1,35.9,231.8
2641,player2,2,34.5,231.8
2642,player3,3,32.5,231.8
2643,player4,4,31.0,231.8
2644,player5,5,28.0,231.8
2645,player6,6,24.7,231.8
2646,player7,7,22.9,231.8
2647,player8,8,22.3,231.8
2648,player1,1,37.2,217.10000000000002
2649,player2,2,36.9,217.10000000000002
2650,player3,3,28.7,217.10000000000002
2651,player4,4,27.0,217.10000000000002
2652,player5,5,23.4,217.10000000000002
2653,player6,6,23.3,217.10000000000002
2654,player7,7,20.6,217.10000000000002
2655,player8,8,20.0,217.10000000000002
2656,player1,1,40.9,223.89999999999998
2657,player2,2,39.3,223.89999999999998
2658,player3,3,32.6,223.89999999999998
2659,player4,4,31.9,223.89999999999998
2660,player5,5,24.3,223.89999999999998
2661,player6,6,23.1,223.89999999999998
2662,player7,7,16.2,223.89999999999998
2663,player8,8,15.6,223.89999999999998
2664,player1,1,37.6,248.4
2665,player2,2,36.6,248.4
2666,player3,3,32.4,248.4
2667,player4,4,30.5,248.4
2668,player5,5,29.9,248.4
2669,player6,6,29.8,248.4
2670,player7,7,29.8,248.4
2671,player8,8,21.8,248.4
2672,player1,1,37.2,234.0
2673,player2,2,33.6,234.0
2674,player3,3,31.1,234.0
2675,player4,4,30.6,234.0
2676,player5,5,30.2,234.0
2677,player6,6,30.1,234.0
2678,player7,7,23.2,234.0
2679,player8,8,18.0,234.0
2680,player1,1,37.2,224.9
2681,player2,2,35.7,224.9
2682,player3,3,30.9,224.9
2683,player4,4,28.2,224.9
2684,player5,5,26.5,224.9
2685,player6,6,23.9,224.9
2686,player7,7,21.9,224.9
2687,player8,8,20.6,224.9
2688,player1,1,41.6,259.5
2689,player2,2,35.4,259.5
2690,player3,3,34.8,259.5
2691,player4,4,32.5,259.5
2692,player5,5,31.9,259.5
2693,player6,6,29.5,259.5
2694,player7,7,27.7,259.5
2695,player8,8,26.1,259.5
2696,player1,1,36.6,236.0
2697,player2,2,35.9,236.0
2698,player3,3,35.3,236.0
2699,player4,4,27.0,236.0
2700,player5,5,26.7,236.0
2701,player6,6,26.4,236.0
2702,player7,7,25.1,236.0
2703,player8,8,23.0,236.0
2704,player1,1,35.6,215.5
2705,player2,2,34.0,215.5
2706,player3,3,31.5,215.5
2707,player4,4,31.2,215.5
2708,player5,5,27.2,215.5
2709,player6,6,23.2,215.5
2710,player7,7,17.8,215.5
2711,player8,8,15.0,215.5
2712,player1,1,36.0,228.6
2713,player2,2,36.0,228.6
2714,player3,3,33.2,228.6
2715,player4,4,28.7,228.6
2716,player5,5,28.1,228.6
2717,player6,6,24.5,228.6
2718,player7,7,21.2,228.6
2719,player8,8,20.9,228.6
2720,player1,1,36.2,241.5
2721,player2,2,34.0,241.5
2722,player3,3,33.1,241.5
2723,player4,4,31.5,241.5
2724,player5,5,30.5,241.5
2725,player6,6,27.5,241.5
2726,player7,7,24.7,241.5
2727,player8,8,24.0,241.5
2728,player1,1,36.7,226.60000000000002
2729,player2,2,32.6,226.60000000000002
2730,player3,3,30.4,226.60000000000002
2731,player4,4,29.4,226.60000000000002
2732,player5,5,25.3,226.60000000000002
2733,player6,6,25.1,226.60000000000002
2734,player7,7,24.9,226.60000000000002
2735,player8,8,22.2,226.60000000000002
2736,player1,1,35.0,211.2
2737,player2,2,29.9,211.2
2738,player3,3,27.7,211.2
2739,player4,4,27.6,211.2
2740,player5,5,26.2,211.2
2741,player6,6,22.2,211.2
2742,player7,7,21.9,211.2
2743,player8,8,20.7,211.2
2744,player1,1,33.3,212.89999999999998
2745,player2,2,31.3,212.89999999999998
2746,player3,3,29.8,212.89999999999998
2747,player4,4,29.7,212.89999999999998
2748,player5,5,29.2,212.89999999999998
2749,player6,6,21.8,212.89999999999998
2750,player7,7,21.6,212.89999999999998
2751,player8,8,16.2,212.89999999999998
2752,player1,1,37.6,212.89999999999998
2753,player2,2,34.5,212.89999999999998
2754,player3,3,33.4,212.89999999999998
2755,player4,4,29.2,212.89999999999998
2756,player5,5,28.7,212.89999999999998
2757,player6,6,16.9,212.89999999999998
2758,player7,7,16.5,212.89999999999998
2759,player8,8,16.1,212.89999999999998
2760,player1,1,36.2,233.10000000000002
2761,player2,2,35.3,233.10000000000002
2762,player3,3,32.0,233.10000000000002
2763,player4,4,30.9,233.10000000000002
2764,player5,5,30.3,233.10000000000002
2765,player6,6,29.7,233.10000000000002
2766,player7,7,19.8,233.10000000000002
2767,player8,8,18.9,233.10000000000002
2768,player1,1,29.5,205.2
2769,player2,2,29.0,205.2
2770,player3,3,28.7,205.2
2771,player4,4,26.4,205.2
2772,player5,5,25.3,205.2
2773,player6,6,24.9,205.2
2774,player7,7,20.9,205.2
2775,player8,8,20.5,205.2
2776,player1,1,34.8,215.2
2777,player2,2,34.1,215.2
2778,player3,3,33.8,215.2
2779,player4,4,25.6,215.2
2780,player5,5,22.8,215.2
2781,player6,6,22.0,215.2
2782,player7,7,21.4,215.2
2783,player8,8,20.7,215.2
2784,player1,1,35.9,215.5
2785,player2,2,32.4,215.5
2786,player3,3,31.4,215.5
2787,player4,4,30.2,215.5
2788,player5,5,27.0,215.5
2789,player6,6,20.7,215.5
2790,player7,7,20.1,215.5
2791,player8,8,17.8,215.5
2792,player1,1,34.0,228.5
2793,player2,2,32.2,228.5
2794,player3,3,30.8,228.5
2795,player4,4,29.2,228.5
2796,player5,5,28.2,228.5
2797,player6,6,27.0,228.5
2798,player7,7,24.5,228.5
2799,player8,8,22.6,228.5
2800,player1,1,31.9,231.5
2801,player2,2,31.8,231.5
2802,player3,3,30.7,231.5
2803,player4,4,30.3,231.5
2804,player5,5,28.6,231.5
2805,player6,6,28.2,231.5
2806,player7,7,25.2,231.5
2807,player8,8,24.8,231.5
2808,player1,1,34.8,233.5
2809,player2,2,32.9,233.5
2810,player3,3,30.9,233.5
2811,player4,4,29.5,233.5
2812,player5,5,28.1,233.5
2813,player6,6,27.8,233.5
2814,player7,7,25.0,233.5
2815,player8,8,24.5,233.5
2816,player1,1,39.9,229.1
2817,player2,2,38.0,229.1
2818,player3,3,29.2,229.1
2819,player4,4,28.6,229.1
2820,player5,5,26.6,229.1
2821,player6,6,24.6,229.1
2822,player7,7,22.0,229.1
2823,player8,8,20.2,229.1
2824,player1,1,42.1,250.3
2825,player2,2,41.1,250.3
2826,player3,3,34.5,250.3
2827,player4,4,30.3,250.3
2828,player5,5,27.4,250.3
2829,player6,6,26.0,250.3
2830,player7,7,25.6,250.3
2831,player8,8,23.3,250.3
2832,player1,1,41.7,228.9
2833,player2,2,41.0,228.9
2834,player3,3,30.3,228.9
2835,player4,4,29.0,228.9
2836,player5,5,24.7,228.9
2837,player6,6,24.5,228.9
2838,player7,7,20.6,228.9
2839,player8,8,17.1,228.9
2840,player1,1,40.4,233.6
2841,player2,2,40.4,233.6
2842,player3,3,39.0,233.6
2843,player4,4,32.8,233.6
2844,player5,5,27.7,233.6
2845,player6,6,25.3,233.6
2846,player7,7,14.3,233.6
2847,player8,8,13.7,233.6
2848,player1,1,40.8,236.8
2849,player2,2,34.7,236.8
2850,player3,3,31.5,236.8
2851,player4,4,30.6,236.8
2852,player5,5,26.6,236.8
2853,player6,6,25.7,236.8
2854,player7,7,25.1,236.8
2855,player8,8,21.8,236.8
2856,player1,1,38.6,250.9
2857,player2,2,37.1,250.9
2858,player3,3,34.2,250.9
2859,player4,4,33.4,250.9
2860,player5,5,31.7,250.9
2861,player6,6,28.9,250.9
2862,player7,7,26.6,250.9
2863,player8,8,20.4,250.9
2864,player1,1,37.1,240.3
2865,player2,2,36.4,240.3
2866,player3,3,35.8,240.3
2867,player4,4,33.8,240.3
2868,player5,5,27.6,240.3
2869,player6,6,26.5,240.3
2870,player7,7,22.0,240.3
2871,player8,8,21.1,240.3
2872,player1,1,37.2,228.40000000000003
2873,player2,2,37.0,228.40000000000003
2874,player3,3,36.3,228.40000000000003
2875,player4,4,34.1,228.40000000000003
2876,player5,5,24.7,228.40000000000003
2877,player6,6,19.9,228.40000000000003
2878,player7,7,19.9,228.40000000000003
2879,player8,8,19.3,228.40000000000003
2880,player1,1,35.5,235.10000000000002
2881,player2,2,33.9,235.10000000000002
2882,player3,3,33.7,235.10000000000002
2883,player4,4,33.6,235.10000000000002
2884,player5,5,30.3,235.10000000000002
2885,player6,6,25.0,235.10000000000002
2886,player7,7,21.8,235.10000000000002
2887,player8,8,21.3,235.10000000000002
2888,player1,1,36.5,244.1
2889,player2,2,35.6,244.1
2890,player3,3,35.5,244.1
2891,player4,4,32.6,244.1
2892,player5,5,32.4,244.1
2893,player6,6,25.6,244.1
2894,player7,7,24.3,244.1
2895,player8,8,21.6,244.1
2896,player1,1,34.2,206.8
2897,player2,2,32.6,206.8
2898,player3,3,32.5,206.8
2899,player4,4,28.1,206.8
2900,player5,5,22.3,206.8
2901,player6,6,21.3,206.8
2902,player7,7,18.2,206.8
2903,player8,8,17.6,206.8
2904,player1,1,31.3,207.39999999999998
2905,player2,2,30.3,207.39999999999998
2906,player3,3,28.6,207.39999999999998
2907,player4,4,26.5,207.39999999999998
2908,player5,5,23.2,207.39999999999998
2909,player6,6,22.9,207.39999999999998
2910,player7,7,22.4,207.39999999999998
2911,player8,8,22.2,207.39999999999998
2912,player1,1,38.3,215.9
2913,player2,2,36.3,215.9
2914,player3,3,32.2,215.9
2915,player4,4,30.0,215.9
2916,player5,5,25.2,215.9
2917,player6,6,18.8,215.9
2918,player7,7,17.7,215.9
2919,player8,8,17.4,215.9
2920,player1,1,38.0,236.7
2921,player2,2,37.6,236.7
2922,player3,3,33.7,236.7
2923,player4,4,31.3,236.7
2924,player5,5,28.9,236.7
2925,player6,6,27.3,236.7
2926,player7,7,20.2,236.7
2927,player8,8,19.7,236.7
2928,player1,1,36.8,242.5
2929,player2,2,35.7,242.5
2930,player3,3,30.8,242.5
2931,player4,4,29.8,242.5
2932,player5,5,28.7,242.5
2933,player6,6,27.7,242.5
2934,player7,7,26.9,242.5
2935,player8,8,26.1,242.5
2936,player1,1,38.1,212.79999999999998
2937,player2,2,35.3,212.79999999999998
2938,player3,3,32.1,212.79999999999998
2939,player4,4,28.7,212.79999999999998
2940,player5,5,20.9,212.79999999999998
2941,player6,6,20.4,212.79999999999998
2942,player7,7,19.1,212.79999999999998
2943,player8,8,18.2,212.79999999999998
2944,player1,1,36.4,229.3
2945,player2,2,34.7,229.3
2946,player3,3,31.0,229.3
2947,player4,4,30.7,229.3
2948,player5,5,29.4,229.3
2949,player6,6,24.6,229.3
2950,player7,7,23.9,229.3
2951,player8,8,18.6,229.3
2952,player1,1,35.4,248.70000000000002
2953,player2,2,35.0,248.70000000000002
2954,player3,3,33.9,248.70000000000002
2955,player4,4,31.8,248.70000000000002
2956,player5,5,31.2,248.70000000000002
2957,player6,6,27.8,248.70000000000002
2958,player7,7,27.5,248.70000000000002
2959,player8,8,26.1,248.70000000000002
2960,player1,1,36.8,249.5
2961,player2,2,34.2,249.5
2962,player3,3,33.6,249.5
2963,player4,4,32.0,249.5
2964,player5,5,31.7,249.5
2965,player6,6,29.4,249.5
2966,player7,7,26.7,249.5
2967,player8,8,25.1,249.5
2968,player1,1,36.5,242.0
2969,player2,2,35.9,242.0
2970,player3,3,34.3,242.0
2971,player4,4,30.5,242.0
2972,player5,5,30.4,242.0
2973,player6,6,28.2,242.0
2974,player7,7,23.4,242.0
2975,player8,8,22.8,242.0
2976,player1,1,34.7,212.10000000000002
2977,player2,2,30.2,212.10000000000002
2978,player3,3,28.8,212.10000000000002
2979,player4,4,28.5,212.10000000000002
2980,player5,5,25.7,212.10000000000002
2981,player6,6,22.6,212.10000000000002
2982,player7,7,21.8,212.10000000000002
2983,player8,8,19.8,212.10000000000002
2984,player1,1,37.3,230.89999999999998
2985,player2,2,35.8,230.89999999999998
2986,player3,3,32.6,230.89999999999998
2987,player4,4,31.2,230.89999999999998
2988,player5,5,26.4,230.89999999999998
2989,player6,6,23.8,230.89999999999998
2990,player7,7,22.4,230.89999999999998
2991,player8,8,21.4,230.89999999999998
2992,player1,1,39.6,223.4
2993,player2,2,30.0,223.4
2994,player3,3,30.0,223.4
2995,player4,4,29.5,223.4
2996,player5,5,27.6,223.4
2997,player6,6,25.3,223.4
2998,player7,7,24.7,223.4
2999,player8,8,16.7,223.4
3000,player1,1,39.5,228.5
3001,player2,2,34.6,228.5
3002,player3,3,33.8,228.5
3003,player4,4,31.3,228.5
3004,player5,5,26.6,228.5
3005,player6,6,23.0,228.5
3006,player7,7,20.2,228.5
3007,player8,8,19.5,228.5
3008,player1,1,42.4,225.6
3009,player2,2,34.9,225.6
3010,player3,3,33.5,225.6
3011,player4,4,30.8,225.6
3012,player5,5,24.8,225.6
3013,player6,6,22.8,225.6
3014,player7,7,18.5,225.6
3015,player8,8,17.9,225.6
3016,player1,1,42.5,230.5
3017,player2,2,35.6,230.5
3018,player3,3,29.3,230.5
3019,player4,4,28.7,230.5
3020,player5,5,27.5,230.5
3021,player6,6,25.6,230.5
3022,player7,7,25.5,230.5
3023,player8,8,15.8,230.5
3024,player1,1,40.9,223.20000000000002
3025,player2,2,37.1,223.20000000000002
3026,player3,3,28.0,223.20000000000002
3027,player4,4,27.3,223.20000000000002
3028,player5,5,23.9,223.20000000000002
3029,player6,6,23.5,223.20000000000002
3030,player7,7,22.9,223.20000000000002
3031,player8,8,19.6,223.20000000000002
3032,player1,1,40.4,230.8
3033,player2,2,30.6,230.8
3034,player3,3,30.4,230.8
3035,player4,4,30.4,230.8
3036,player5,5,27.5,230.8
3037,player6,6,25.1,230.8
3038,player7,7,23.3,230.8
3039,player8,8,23.1,230.8
3040,player1,1,37.7,230.0
3041,player2,2,35.0,230.0
3042,player3,3,33.6,230.0
3043,player4,4,28.5,230.0
3044,player5,5,27.2,230.0
3045,player6,6,23.9,230.0
3046,player7,7,23.5,230.0
3047,player8,8,20.6,230.0
3048,player1,1,39.0,235.79999999999998
3049,player2,2,36.5,235.79999999999998
3050,player3,3,34.2,235.79999999999998
3051,player4,4,28.5,235.79999999999998
3052,player5,5,28.3,235.79999999999998
3053,player6,6,25.0,235.79999999999998
3054,player7,7,23.4,235.79999999999998
3055,player8,8,20.9,235.79999999999998
3056,player1,1,32.9,226.2
3057,player2,2,32.1,226.2
3058,player3,3,29.0,226.2
3059,player4,4,28.4,226.2
3060,player5,5,28.2,226.2
3061,player6,6,27.8,226.2
3062,player7,7,26.3,226.2
3063,player8,8,21.5,226.2
3064,player1,1,36.0,231.5
3065,player2,2,34.7,231.5
3066,player3,3,31.3,231.5
3067,player4,4,31.0,231.5
3068,player5,5,28.8,231.5
3069,player6,6,26.4,231.5
3070,player7,7,22.0,231.5
3071,player8,8,21.3,231.5
3072,player1,1,35.2,236.0
3073,player2,2,35.1,236.0
3074,player3,3,31.6,236.0
3075,player4,4,30.9,236.0
3076,player5,5,29.6,236.0
3077,player6,6,28.2,236.0
3078,player7,7,27.7,236.0
3079,player8,8,17.7,236.0
3080,player1,1,36.4,237.5
3081,player2,2,36.1,237.5
3082,player3,3,33.8,237.5
3083,player4,4,29.7,237.5
3084,player5,5,26.8,237.5
3085,player6,6,25.3,237.5
3086,player7,7,24.9,237.5
3087,player8,8,24.5,237.5
3088,player1,1,42.0,248.0
3089,player2,2,35.6,248.0
3090,player3,3,31.5,248.0
3091,player4,4,31.5,248.0
3092,player5,5,30.7,248.0
3093,player6,6,27.7,248.0
3094,player7,7,24.6,248.0
3095,player8,8,24.4,248.0
3096,player1,1,37.8,240.79999999999998
3097,player2,2,35.1,240.79999999999998
3098,player3,3,31.4,240.79999999999998
3099,player4,4,29.9,240.79999999999998
3100,player5,5,29.0,240.79999999999998
3101,player6,6,26.2,240.79999999999998
3102,player7,7,25.9,240.79999999999998
3103,player8,8,25.5,240.79999999999998
3104,player1,1,36.9,215.2
3105,player2,2,28.1,215.2
3106,player3,3,28.0,215.2
3107,player4,4,27.0,215.2
3108,player5,5,26.9,215.2
3109,player6,6,23.4,215.2
3110,player7,7,23.3,215.2
3111,player8,8,21.6,215.2
3112,player1,1,32.2,212.7
3113,player2,2,31.8,212.7
3114,player3,3,27.9,212.7
3115,player4,4,27.3,212.7
3116,player5,5,27.2,212.7
3117,player6,6,26.8,212.7
3118,player7,7,20.2,212.7
3119,player8,8,19.3,212.7
3120,player1,1,33.0,237.79999999999998
3121,player2,2,33.0,237.79999999999998
3122,player3,3,31.8,237.79999999999998
3123,player4,4,30.9,237.79999999999998
3124,player5,5,30.2,237.79999999999998
3125,player6,6,29.4,237.79999999999998
3126,player7,7,26.3,237.79999999999998
3127,player8,8,23.2,237.79999999999998
3128,player1,1,35.5,199.9
3129,player2,2,32.4,199.9
3130,player3,3,31.7,199.9
3131,player4,4,22.9,199.9
3132,player5,5,19.8,199.9
3133,player6,6,19.3,199.9
3134,player7,7,19.2,199.9
3135,player8,8,19.1,199.9
3136,player1,1,32.9,208.2
3137,player2,2,32.3,208.2
3138,player3,3,26.0,208.2
3139,player4,4,25.6,208.2
3140,player5,5,25.1,208.2
3141,player6,6,23.7,208.2
3142,player7,7,21.3,208.2
3143,player8,8,21.3,208.2
3144,player1,1,35.0,215.2
3145,player2,2,34.9,215.2
3146,player3,3,26.5,215.2
3147,player4,4,25.3,215.2
3148,player5,5,24.3,215.2
3149,player6,6,24.1,215.2
3150,player7,7,23.7,215.2
3151,player8,8,21.4,215.2
3152,player1,1,39.2,229.5
3153,player2,2,37.0,229.5
3154,player3,3,31.9,229.5
3155,player4,4,29.1,229.5
3156,player5,5,26.5,229.5
3157,player6,6,23.8,229.5
3158,player7,7,22.2,229.5
3159,player8,8,19.8,229.5
3160,player1,1,37.6,228.9
3161,player2,2,33.8,228.9
3162,player3,3,30.3,228.9
3163,player4,4,29.8,228.9
3164,player5,5,29.2,228.9
3165,player6,6,24.1,228.9
3166,player7,7,23.3,228.9
3167,player8,8,20.8,228.9
3168,player1,1,40.9,242.7
3169,player2,2,38.7,242.7
3170,player3,3,38.3,242.7
3171,player4,4,28.9,242.7
3172,player5,5,27.4,242.7
3173,player6,6,26.1,242.7
3174,player7,7,21.6,242.7
3175,player8,8,20.8,242.7
3176,player1,1,42.3,236.5
3177,player2,2,40.1,236.5
3178,player3,3,36.1,236.5
3179,player4,4,28.5,236.5
3180,player5,5,25.3,236.5
3181,player6,6,24.6,236.5
3182,player7,7,23.8,236.5
3183,player8,8,15.8,236.5
3184,player1,1,39.8,230.5
3185,player2,2,39.3,230.5
3186,player3,3,38.0,230.5
3187,player4,4,29.5,230.5
3188,player5,5,22.6,230.5
3189,player6,6,22.0,230.5
3190,player7,7,20.1,230.5
3191,player8,8,19.2,230.5
3192,player1,1,39.9,242.7
3193,player2,2,38.7,242.7
3194,player3,3,32.7,242.7
3195,player4,4,31.3,242.7
3196,player5,5,30.4,242.7
3197,player6,6,27.9,242.7
3198,player7,7,21.4,242.7
3199,player8,8,20.4,242.7
3200,player1,1,38.6,242.4
3201,player2,2,38.2,242.4
3202,player3,3,31.5,242.4
3203,player4,4,29.2,242.4
3204,player5,5,27.7,242.4
3205,player6,6,27.0,242.4
3206,player7,7,26.2,242.4
3207,player8,8,24.0,242.4
3208,player1,1,36.5,219.3
3209,player2,2,33.4,219.3
3210,player3,3,27.9,219.3
3211,player4,4,27.7,219.3
3212,player5,5,26.2,219.3
3213,player6,6,23.8,219.3
3214,player7,7,22.1,219.3
3215,player8,8,21.7,219.3
3216,player1,1,37.8,231.7
3217,player2,2,33.9,231.7
3218,player3,3,32.0,231.7
3219,player4,4,31.8,231.7
3220,player5,5,27.8,231.7
3221,player6,6,24.5,231.7
3222,player7,7,22.7,231.7
3223,player8,8,21.2,231.7
3224,player1,1,32.7,216.8
3225,player2,2,31.2,216.8
3226,player3,3,28.9,216.8
3227,player4,4,27.2,216.8
3228,player5,5,26.3,216.8
3229,player6,6,26.0,216.8
3230,player7,7,22.7,216.8
3231,player8,8,21.8,216.8
3232,player1,1,36.3,235.89999999999998
3233,player2,2,35.4,235.89999999999998
3234,player3,3,34.7,235.89999999999998
3235,player4,4,32.8,235.89999999999998
3236,player5,5,29.4,235.89999999999998
3237,player6,6,27.7,235.89999999999998
3238,player7,7,21.6,235.89999999999998
3239,player8,8,18.0,235.89999999999998
3240,player1,1,35.9,211.2
3241,player2,2,33.4,211.2
3242,player3,3,29.9,211.2
3243,player4,4,26.2,211.2
3244,player5,5,25.3,211.2
3245,player6,6,21.0,211.2
3246,player7,7,20.1,211.2
3247,player8,8,19.4,211.2
3248,player1,1,36.2,223.8
3249,player2,2,31.1,223.8
3250,player3,3,30.3,223.8
3251,player4,4,30.1,223.8
3252,player5,5,25.9,223.8
3253,player6,6,25.5,223.8
3254,player7,7,24.4,223.8
3255,player8,8,20.3,223.8
3256,player1,1,36.4,234.5
3257,player2,2,34.9,234.5
3258,player3,3,32.6,234.5
3259,player4,4,31.2,234.5
3260,player5,5,31.2,234.5
3261,player6,6,25.7,234.5
3262,player7,7,22.2,234.5
3263,player8,8,20.3,234.5
3264,player1,1,36.3,223.09999999999997
3265,player2,2,34.4,223.09999999999997
3266,player3,3,31.6,223.09999999999997
3267,player4,4,27.5,223.09999999999997
3268,player5,5,27.0,223.09999999999997
3269,player6,6,25.3,223.09999999999997
3270,player7,7,22.5,223.09999999999997
3271,player8,8,18.5,223.09999999999997
3272,player1,1,36.9,238.20000000000002
3273,player2,2,34.5,238.20000000000002
3274,player3,3,34.0,238.20000000000002
3275,player4,4,27.2,238.20000000000002
3276,player5,5,27.1,238.20000000000002
3277,player6,6,26.9,238.20000000000002
3278,player7,7,26.0,238.20000000000002
3279,player8,8,25.6,238.20000000000002
3280,player1,1,36.0,219.5
3281,player2,2,30.1,219.5
3282,player3,3,29.3,219.5
3283,player4,4,26.3,219.5
3284,player5,5,25.8,219.5
3285,player6,6,24.9,219.5
3286,player7,7,24.0,219.5
3287,player8,8,23.1,219.5
3288,player1,1,36.4,242.7
3289,player2,2,35.9,242.7
3290,player3,3,34.4,242.7
3291,player4,4,31.7,242.7
3292,player5,5,31.2,242.7
3293,player6,6,25.7,242.7
3294,player7,7,23.9,242.7
3295,player8,8,23.5,242.7
3296,player1,1,37.3,207.5
3297,player2,2,35.0,207.5
3298,player3,3,26.5,207.5
3299,player4,4,26.3,207.5
3300,player5,5,25.9,207.5
3301,player6,6,19.7,207.5
3302,player7,7,18.9,207.5
3303,player8,8,17.9,207.5
3304,player1,1,37.8,245.29999999999998
3305,player2,2,37.4,245.29999999999998
3306,player3,3,34.4,245.29999999999998
3307,player4,4,32.1,245.29999999999998
3308,player5,5,27.2,245.29999999999998
3309,player6,6,26.6,245.29999999999998
3310,player7,7,25.6,245.29999999999998
3311,player8,8,24.2,245.29999999999998
3312,player1,1,39.6,246.29999999999998
3313,player2,2,38.0,246.29999999999998
3314,player3,3,36.4,246.29999999999998
3315,player4,4,34.3,246.29999999999998
3316,player5,5,31.3,246.29999999999998
3317,player6,6,23.2,246.29999999999998
3318,player7,7,21.9,246.29999999999998
3319,player8,8,21.6,246.29999999999998
3320,player1,1,38.7,228.5
3321,player2,2,36.0,228.5
3322,player3,3,36.0,228.5
3323,player4,4,30.3,228.5
3324,player5,5,24.6,228.5
3325,player6,6,22.5,228.5
3326,player7,7,20.6,228.5
3327,player8,8,19.8,228.5
